"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","UserLanguage","Q1.2_First.Click","Q1.2_Last.Click","Q1.2_Page.Submit","Q1.2_Click.Count","Q2.1_Browser","Q2.1_Version","Q2.1_Operating.System","Q2.1_Resolution","zipcode","citizen","gender","age","faminc","faminc150","race","Q2.10_First.Click","Q2.10_Last.Click","Q2.10_Page.Submit","Q2.10_Click.Count","pid","pidlean","redist_incdiff","speedtrap","redist_taxes","redist_housing","trust_experts_univ","trust_econ_multi","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_14","trust_15","trust_16","trust_17","Q46","build_control_1","build_control_6","build_control_7","build_control_5","build_control_4","build_economist_1","build_economist_6","build_economist_7","build_economist_5","build_economist_4","build_univ_1","build_univ_6","build_univ_7","build_univ_5","build_univ_4","Q14.1","educ","employment","student","marital","marital_7_TEXT","Q14.7_First.Click","Q14.7_Last.Click","Q14.7_Page.Submit","Q14.7_Click.Count","manip_econ","manip_resp","ownrent","tenure_length","housing_cost","open_ended","svy_comments","PID","psid","rnid","study","rid","RISN","opp","Q_TotalDuration","beforeafter","random","gc","term","zip","Quota"
"1/9/18 14:51","1/9/18 14:53",0,100,154,1,"1/9/18 14:53","R_sYXZlEBoUSpWY5X",NA,"anonymous","EN",0,0,2.291,0,"Chrome","51.0.2683.0","Windows NT 6.3","1366x768",35064,1,1,100,1,NA,"2",1.254,1.286,2.552,2,1,NA,9,4,2,6,"1","4",3,1,4,3,2,2,3,1,3,3,3,"4",NA,NA,NA,NA,NA,3,5,3,3,2,NA,NA,NA,NA,NA,NA,5,4,2,1,"",1.608,1.637,2.692,2,3,2,4,2007,7,"Some thoughts about my local government would be how bad of a job they do in a time of urgent need.","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",154,0,5281728,4,"Speeder",35064,NA
"1/9/18 14:38","1/9/18 14:53",0,100,935,1,"1/9/18 14:53","R_2rPaDWv8VbpfgJc",NA,"anonymous","EN",0.994,0.994,1.957,1,"Safari iPhone","11","iPhone","375x667",39047,1,2,100,11,11,"1",0.95,10.271,11.115,5,3,2,11,4,2,2,"5","6",2,2,3,3,3,1,3,3,2,3,3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,2,NA,6,1,3,2,"",0.898,0.912,1.412,2,2,2,4,2013,6,"None","Thanks",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",935,0,2160182,1,"",39047,NA
"1/9/18 14:45","1/9/18 14:53",0,100,481,1,"1/9/18 14:53","R_290QO1pdY8MlWav",NA,"anonymous","EN",0,0,9.491,0,"Chrome","49.0.2623.112","Macintosh","1440x900",68102,1,1,101,6,NA,"1",1.935,1.935,3.606,1,1,NA,8,4,1,4,"5","6",2,2,3,3,4,1,1,2,2,2,3,"1,7",NA,NA,NA,NA,NA,2,1,4,3,4,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.935,1.935,3.633,1,1,3,5,2007,5,"I feel, first and foremost, that my particular city government has a responsibility to continue its progression as a blue oasis in one of the reddest of red states. Every form of social good that I hope to see will flow from this guiding principle.","Functionality was better than most.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",481,0,9800578,1,"",68102,NA
"1/9/18 14:46","1/9/18 14:53",0,100,415,1,"1/9/18 14:53","R_BG1pISVwymcaTm1",NA,"anonymous","EN",0,0,12.178,0,"Chrome","63.0.3239.132","Windows NT 6.1","1536x864",29407,1,1,102,4,NA,"1",1.689,1.689,3.124,1,1,NA,8,4,1,4,"1,6","6",2,2,2,3,4,2,2,2,2,1,2,"1,4,7,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,4,NA,8,1,3,1,"",1.855,1.855,3.225,1,3,3,4,2007,5,"We're having an influx of new residents from other states and it's really disturbing to the long term residents in the area.","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",415,0,9996737,1,"",29407,NA
"1/9/18 14:41","1/9/18 14:53",0,100,732,1,"1/9/18 14:53","R_1oiibjp2h3JoRiz",NA,"anonymous","EN",0,0,24.206,0,"Firefox","57","Windows NT 10.0","1176x664",37692,1,1,100,4,NA,"1",2.25,2.25,4.333,1,1,NA,10,4,1,4,"1","1",3,2,2,2,3,1,2,2,1,2,2,"3",NA,NA,NA,NA,NA,4,2,1,2,2,NA,NA,NA,NA,NA,NA,2,3,3,7,"engaged/cohabitating",43.792,44.404,72.212,2,1,3,4,2012,1,"I don't feel like local government promotes getting people involved in things in my area. I don't see many signs or hear things on the radio involving the local government. ","Thank you for allowing me to participate in your study.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",732,1,4594293,1,"",37692,NA
"1/9/18 14:42","1/9/18 14:53",0,100,657,1,"1/9/18 14:53","R_dhebOphCfI3N8hX",NA,"anonymous","EN",0,0,5.135,0,"Safari iPhone","11","iPhone","375x812",94565,1,2,101,4,NA,"4",1.213,1.214,1.645,2,1,NA,2,4,1,1,"1","1",3,3,4,3,4,1,3,1,1,1,2,"1,4,6,9",NA,NA,NA,NA,NA,5,5,5,5,5,NA,NA,NA,NA,NA,NA,6,1,3,2,"",0.913,1.481,1.513,3,1,1,4,2013,8,"I think government as a whole looks out for its own interests. ","I trust economists, scientists, and professors.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",657,0,6773083,1,"",94565,NA
"1/9/18 14:45","1/9/18 14:53",0,100,491,1,"1/9/18 14:53","R_1yMzoqSXPOWpelX",NA,"anonymous","EN",3.542,3.542,5.468,1,"Chrome","63.0.3239.116","CrOS x86_64 10032.75.0","1366x768",42025,1,2,99,13,NA,"1",4.272,4.272,5.564,1,1,NA,9,4,1,6,"1","4,6",3,3,4,2,2,1,2,2,1,3,3,"1,4,5,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,NA,3,4,5,1,"",1.187,1.187,2.086,1,1,1,6,2008,16,"None","None",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",491,0,7875503,1,"",42025,NA
"1/9/18 14:48","1/9/18 14:53",0,100,302,1,"1/9/18 14:53","R_6RwQI4MgSPjYL0R",NA,"anonymous","EN",16.497,16.497,17.299,1,"MSIE","11","Windows NT 6.1","1518x853",79912,1,1,100,2,NA,"1",1.739,1.739,2.832,1,3,3,10,4,1,1,"1","4",2,2,2,3,3,2,2,2,1,1,4,"3",5,5,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,3,1,"",1.612,1.612,2.692,1,2,3,5,2017,6,"I believe that our local government should focus on building more parks and green areas. We need parks that are not just an empty field but one with lots of trees, bushes and vegetation.","Nothing",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",302,1,6257653,1,"",79912,NA
"1/9/18 14:44","1/9/18 14:53",0,100,577,1,"1/9/18 14:53","R_3qPCUWJCRo9HqI5",NA,"anonymous","EN",0,0,6.926,0,"Chrome","63.0.3239.132","Macintosh","1280x800",2190,1,1,88,2,NA,"1",2.676,2.676,3.896,1,2,NA,10,4,1,4,"4,5","4,6",2,3,4,3,4,2,2,2,2,2,3,"1,4,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,2,4,NA,3,9,3,2,"",1.324,1.324,2.682,1,1,1,4,1993,2,"I think tries to do an overall good job, and the mayor occasionally posts and answers questions on facebook. They try to please the overall majority of people and respond to safety issues quite quickly. ","FYI my mortgage is paid and I only pay taxes and insurance on my home that is why you will see a low figure to your question.  ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",577,0,8810919,1,"",2190,NA
"1/9/18 14:49","1/9/18 14:53",0,100,282,1,"1/9/18 14:53","R_1gc322AbphBpscT",NA,"anonymous","EN",0,0,3.927,0,"Firefox","57","Macintosh","1280x800",33020,1,2,101,6,NA,"2",1.249,1.249,2.27,1,1,NA,8,4,3,1,"1","4",2,2,3,2,2,2,2,3,2,2,2,"3",4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.119,1.119,2.416,1,3,3,4,2008,4,"n/a","It was interesting.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",282,1,6466254,1,"",33020,NA
"1/9/18 14:49","1/9/18 14:53",0,100,240,1,"1/9/18 14:53","R_wMGVF17REpuiguJ",NA,"anonymous","EN",0,0,6.765,0,"Chrome","63.0.3239.84","Windows NT 10.0","1536x864",97526,1,1,100,1,NA,"1",0.823,0.823,1.849,1,3,1,9,4,3,4,"1","4",2,2,2,4,4,2,2,2,2,3,4,"1",2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,"",1.237,1.237,2.562,1,1,1,5,2014,4,"My local government, in my opinion, does the right thing most of the time.","No specific thoughts come to mind.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",240,1,6460953,1,"",97526,NA
"1/9/18 14:50","1/9/18 14:53",0,100,199,1,"1/9/18 14:53","R_tQXOkf90zmJpcWt",NA,"anonymous","EN",0,0,1.574,0,"Firefox","57","Windows NT 10.0","1280x1024",27889,1,1,102,1,NA,"1",0,0,3.303,0,1,NA,2,4,1,1,"1","1",1,1,1,1,2,1,1,1,1,2,3,"9",NA,NA,NA,NA,NA,2,2,2,2,5,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.25,1.25,2.698,1,1,1,5,1999,2,"The housing market around here is diluted.  Most people's homes are over priced.","great survey. good food for thougth",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",199,0,7254543,4,"Speeder",27889,NA
"1/9/18 14:42","1/9/18 14:54",0,100,677,1,"1/9/18 14:54","R_3Do79XSqANEVszR",NA,"anonymous","EN",0,0,12.843,0,"MSIE","11","Windows NT 6.3","1324x745",11377,1,1,88,6,NA,"1",2.806,2.806,4.067,1,1,NA,8,4,1,4,"5,6","4,6",2,2,3,4,4,2,2,3,2,2,3,"1,6,7",2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,"",4.247,4.247,5.604,1,1,1,4,2016,6,"There is rent stabilization that keeps long term rentals down.  Rent for new renters is very high.  Co-op prices are rising quickly.","interesting ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",677,1,4522912,1,"",11377,NA
"1/9/18 14:49","1/9/18 14:54",0,100,259,1,"1/9/18 14:54","R_3kLm1zCiXCCyu7b",NA,"anonymous","EN",0,0,6.63,0,"Chrome","63.0.3239.132","Windows NT 6.1","1093x615",32808,1,1,88,12,NA,"1",0,0,4.726,0,1,NA,2,4,1,1,"1","1",3,4,4,4,4,3,3,2,2,2,3,"1,4,5",NA,NA,NA,NA,NA,1,2,1,1,4,NA,NA,NA,NA,NA,NA,5,7,3,5,"",0,0,4.286,0,2,3,5,2017,4,"No idea - don't follow the local yokels.","None.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",259,0,6749261,1,"",32808,NA
"1/9/18 14:48","1/9/18 14:54",0,100,313,1,"1/9/18 14:54","R_1F9s2zvzi6fHmTs",NA,"anonymous","EN",0,0,1.687,0,"Firefox","57","Windows NT 6.1","1280x1024",48124,1,1,100,4,NA,"1",1.206,1.206,2.352,1,1,NA,2,4,1,1,"1","1",2,2,3,2,4,1,3,2,1,1,2,"1,7,8",NA,NA,NA,NA,NA,3,2,1,1,1,NA,NA,NA,NA,NA,NA,6,1,3,2,"",1.926,1.926,3.135,1,1,1,4,2014,6,"I think my area needs better, cheaper housing","No other thoughts",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",313,1,1942536,1,"",48124,NA
"1/9/18 14:39","1/9/18 14:54",0,100,879,1,"1/9/18 14:54","R_1MWjen3RabnaM39",NA,"anonymous","EN",52.764,53.035,57.764,2,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",15090,1,2,99,2,NA,"1",1.814,2.406,5.042,2,1,NA,2,4,1,4,"1,6","1,4",3,3,4,3,4,2,2,2,2,1,3,"1,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,4,NA,5,8,3,2,"",1.874,1.874,6.503,1,1,3,5,2017,5,"I think the government in my local area leans towards Republicans who would rather cut taxes than build supportive programs to assist with long term issues which are about to come to fruition. Cost of living is fairly low, but still un-affordable to a majority in the area. I believe real estate holders and rental companies like Airbnb are driving up home prices in the area without regulations to limit them. Young adults are facing a genuine crisis that the government has mostly chosen to ignore.","The survey instrument performed fine on my device and I had no issues with completing this survey.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",879,1,8311384,1,"",15090,NA
"1/9/18 14:50","1/9/18 14:54",0,100,237,1,"1/9/18 14:54","R_3G1dX7bj0SBx9R7",NA,"anonymous","EN",6.691,6.691,7.061,1,"Chrome","63.0.3239.132","Windows NT 10.0","2560x1440",75161,1,1,99,1,NA,"1",0.836,0.836,1.773,1,3,2,11,4,2,2,"4,5","4,6",2,2,4,2,3,2,2,3,4,3,3,"7",NA,NA,NA,NA,NA,2,2,2,2,3,NA,NA,NA,NA,NA,NA,2,1,3,1,"",1.164,1.164,2.065,1,1,3,6,2014,4,"I live in a very rural community, so I rarely hear of any policy priorities here.","Interesting study.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",237,1,9655728,1,"",75161,NA
"1/9/18 14:40","1/9/18 14:54",0,100,793,1,"1/9/18 14:54","R_2tnajEP8RiIReGq",NA,"anonymous","EN",0,0,17.421,0,"Chrome","63.0.3239.84","Windows NT 10.0","1921x1080",16150,1,1,101,2,NA,"1",1.387,1.387,2.835,1,2,NA,11,4,2,2,"4,5,6","4,6,7",3,3,3,3,3,2,3,3,3,3,3,"3,10",5,5,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,"",2.281,2.281,4.3,1,2,1,4,2015,1,"Local taxes are too high. The local government wastes my money and I'm not sure what I can do about. A good example of this; in front of the municipal building, they have a sidewalk that is about 2-3 feet across, and maybe 20 feet long. It snows in my area. If I were in charge of having the snow removed from the sidewalk, I would most likely hire a student/child, or have a single municipal worker out there with a shovel. What does my local government do? They have a $10,000 tractor, and about 4 guys. It's ridiculous. Additionally, it's now January 9th, and they still have all the Christmas lights lit up, all over town. They'll probably keep them on until March. Who pays for these lights? Me. It's sad.","None.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",793,0,5437664,1,"",16150,NA
"1/9/18 14:48","1/9/18 14:54",0,100,367,1,"1/9/18 14:54","R_21BCoNfhUkEMJS8",NA,"anonymous","EN",0,0,2.768,0,"Chrome","63.0.3239.84","Windows NT 10.0","1366x768",48215,1,1,99,2,NA,"2",1.056,1.469,2.353,2,3,1,11,4,2,2,"4,5,6","4,6,7",3,3,3,2,2,2,2,3,2,3,2,"1,7,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,1,NA,2,1,3,1,"",0.827,0.827,2.627,1,2,3,5,2017,3,"I feel like the local government in my city doesn't care very much about the residents and do little to nothing for them at all.","Good survey",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",367,0,4970832,1,"",48215,NA
"1/9/18 14:47","1/9/18 14:54",0,100,402,1,"1/9/18 14:54","R_2QrG3xuetttSU6m",NA,"anonymous","EN",0,0,7.657,0,"Edge","16.16299","Windows NT 10.0","1920x1080",57104,1,2,100,4,NA,"1",1.757,1.757,3.052,1,3,1,9,4,1,1,"1","1",4,4,4,3,4,2,3,2,2,2,2,"1,5,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,1,NA,6,1,3,1,"",4.112,4.112,6.922,1,1,2,4,2016,5,"I don't feel like the local government focuses enough on housing, education, and ending poverty issues. There much more focused on building new aqua center, arena center, administration building, parking ramps, etc.","I enjoyed the survey. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",402,0,7406648,1,"",57104,NA
"1/9/18 14:45","1/9/18 14:54",0,100,525,1,"1/9/18 14:54","R_3rUH6B7y5h4KItW",NA,"anonymous","EN",0,0,42.321,0,"Chrome","63.0.3239.132","Windows NT 10.0","1500x1000",89002,1,2,102,2,NA,"1",2.002,2.002,3.251,1,4,2,11,4,2,6,"5","6",1,2,3,4,4,1,3,3,2,3,4,"1,4,9",1,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3,6,"",1.993,1.993,3.549,1,2,2,4,2008,4,"In considering housing construction, the availability of the support infrastructure is vital.  I was thinking of water and the 'promise"" of future water as construction continues.  Also, there are other types of housing not mentioned that other nations use to help ""pack the people in"" which may need to be considered.","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",525,1,3926377,1,"",89002,NA
"1/9/18 14:48","1/9/18 14:54",0,100,355,1,"1/9/18 14:54","R_3fNnSds3TIeLtrl",NA,"anonymous","EN",0,0,15.025,0,"Safari iPad","9","iPad","768x1024",62301,1,1,100,9,NA,"1",1.491,1.503,2.514,2,2,NA,10,4,2,6,"5,6","4,6",3,4,4,2,2,1,2,2,3,4,2,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,2,1,NA,5,1,3,2,"",1.126,1.142,1.969,2,1,1,4,2010,4,"Illinois politicians are crooks","It was interesting",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",355,0,2765111,1,"",62301,NA
"1/9/18 14:48","1/9/18 14:54",0,100,365,1,"1/9/18 14:54","R_12M9Jo5Tw4Pcmii",NA,"anonymous","EN",0,0,3.914,0,"Chrome","63.0.3239.132","Windows NT 10.0","1368x912",65804,1,1,99,12,NA,"1",0,0,3.421,0,3,3,2,4,1,1,"6","7",4,4,4,3,4,2,2,2,1,4,4,"1,5,7",NA,NA,NA,NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,3,2,1,1,"",2.179,2.179,4.563,1,1,1,5,2017,3,"I think that the local government just doesn't focus enough on helping those in need.","It was good",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",365,1,2571739,1,"",65804,NA
"1/9/18 14:49","1/9/18 14:54",0,100,314,1,"1/9/18 14:54","R_1cS7jD8AxYPvSpa",NA,"anonymous","EN",5.01,5.01,7.507,1,"Chrome","63.0.3239.132","Windows NT 10.0","1366x768",76086,1,2,101,4,NA,"1",1.742,1.742,3.58,1,2,NA,9,4,2,5,"4,5","1",3,3,3,3,3,3,3,3,3,3,3,"1,5,6",2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,"",2.321,2.321,4.328,1,1,1,5,2014,6,"no thoughts","n/a",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",314,0,2736065,1,"",76086,NA
"1/9/18 14:49","1/9/18 14:54",0,100,309,1,"1/9/18 14:54","R_1NghwJBB5v6teM3",NA,"anonymous","EN",0,0,2.584,0,"Chrome","63.0.3239.132","Windows NT 6.2","1366x768",22192,1,2,100,2,NA,"1",1.915,1.915,2.976,1,2,NA,10,4,1,6,"5","6",1,2,2,3,2,1,2,2,2,1,2,"9,8",NA,NA,NA,NA,NA,1,1,1,3,2,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.559,1.559,2.974,1,1,1,4,2015,9,"nothing","awesome",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",309,1,6102290,1,"",22192,NA
"1/9/18 14:49","1/9/18 14:54",0,100,295,1,"1/9/18 14:54","R_23W7w9qxICflAUj",NA,"anonymous","EN",2.384,2.384,6.014,1,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",28150,1,1,102,4,NA,"1",1.219,1.219,2.476,1,3,1,2,4,1,1,"1","1",2,3,4,3,4,2,2,1,1,2,3,"1,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,NA,5,1,3,1,"",1.412,1.412,2.857,1,1,1,4,2000,1,"none","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",295,0,4265245,1,"",28150,NA
"1/9/18 14:50","1/9/18 14:54",0,100,240,1,"1/9/18 14:54","R_2xCW9qUJsJVRxtz",NA,"anonymous","EN",1.589,1.589,3.393,1,"Chrome","63.0.3239.132","Windows NT 6.1","1366x768",60640,1,1,100,10,NA,"1",8.476,9.14,9.799,3,1,NA,9,4,1,5,"5","1,7",1,3,2,2,2,2,3,2,1,1,2,"3",NA,NA,NA,NA,NA,3,2,2,2,5,NA,NA,NA,NA,NA,NA,5,1,3,1,"",0.853,1.604,1.913,2,1,1,5,2017,5,"allocating the budget to many, many needs; affordability of housing; how to foster growth without pricing out current residents; how to tax the population more and in an equitable manner","it was good, thanks!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",240,1,5686667,1,"",60640,NA
"1/9/18 14:45","1/9/18 14:54",0,100,538,1,"1/9/18 14:54","R_sTYM7xVHGfaOYhz",NA,"anonymous","EN",375.057,375.057,383.88,1,"Chrome","63.0.3239.132","Windows NT 6.3","1366x768",76014,1,1,100,4,NA,"1",1.561,1.561,2.441,1,1,NA,10,4,1,5,"4,5","6,7",2,1,2,2,2,1,2,2,1,1,1,"1,7,8",NA,NA,NA,NA,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.523,1.523,2.323,1,1,1,4,2010,8,"No","No",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",538,0,7785382,1,"",76014,NA
"1/9/18 14:49","1/9/18 14:54",0,100,322,1,"1/9/18 14:54","R_3kdC3nWyEW8sXBy",NA,"anonymous","EN",0,0,3.316,0,"Chrome","63.0.3239.132","Windows NT 6.1","1360x768",16148,1,1,101,13,NA,"1",1.4,1.4,2.988,1,1,NA,8,4,1,4,"5","4,6",3,3,3,4,4,2,2,3,2,2,3,"1,4,5",4,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,6,"",2.724,2.724,4.237,1,3,3,6,2017,6,NA,"everything went fine",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",322,0,4721234,1,"",16148,NA
"1/9/18 14:46","1/9/18 14:54",0,100,499,1,"1/9/18 14:54","R_1IsVQ7emWlsmffq",NA,"anonymous","EN",0,0,3.107,0,"Firefox","56.0.1","Windows NT 10.0","1280x720",72946,1,2,88,13,NA,"1",1.604,1.604,2.799,1,1,NA,2,4,1,1,"1","4,6",2,3,4,4,4,2,2,2,2,1,2,"1,4,5,6,7,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,NA,4,7,3,2,"",2.323,2.323,3.673,1,1,1,5,2017,3,"Big lack of affordable housing very limited resources for people in need. no healthcare. Tom Cotton is a douche.","Na",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",499,0,1333551,1,"",72946,NA
"1/9/18 14:46","1/9/18 14:54",0,100,469,1,"1/9/18 14:54","R_2cu50yfEeDRTjzR",NA,"anonymous","EN",0,0,8.268,0,"Chrome","63.0.3239.132","Windows NT 10.0","1440x900",17543,1,1,101,6,NA,"1",1.316,1.316,2.313,1,3,1,9,4,1,6,"1","1",1,2,3,3,3,2,2,2,1,2,2,"1,4,7,9",4,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,2,"",1.067,1.067,2.16,1,3,2,4,2014,6,"The town that I grew up in neighbors where I live currently. There was just a school board election based on one issue: building a new middle school. It was amazing to see the partisanship over what seemed like a no-brainer thing.","I liked the drop down boxes. They were easy to manage.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",469,1,2707462,1,"",17543,NA
"1/9/18 14:46","1/9/18 14:54",0,100,519,1,"1/9/18 14:54","R_2WCLto2tosU4omD",NA,"anonymous","EN",0,0,11.238,0,"Chrome","63.0.3239.132","Windows NT 10.0","1920x1080",97016,1,1,88,2,NA,"1",2.04,2.04,3.529,1,2,NA,11,4,2,2,"5,6","6",1,4,3,2,2,1,2,3,2,2,2,"8",NA,NA,NA,NA,NA,4,1,5,4,1,NA,NA,NA,NA,NA,NA,6,9,3,2,"",3.11,3.11,4.764,1,1,1,4,2015,3,"We live near a tiny town. They are mainly concerned with the declining business community. We are pretty much a one industry town, and we constantly live in fear that the mill with close.","Thank you for allowing me to take your survey. I enjoyed it very much.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",519,0,4910508,1,"",97016,NA
"1/9/18 14:47","1/9/18 14:54",0,100,466,1,"1/9/18 14:54","R_1FlFvzr6dcBreA2",NA,"anonymous","EN",0,0,11.891,0,"Chrome","63.0.3239.84","Windows NT 10.0","1366x768",65804,1,1,101,1,NA,"1",3.175,3.175,4.347,1,3,1,8,4,1,4,"5","4",2,2,2,4,3,2,2,3,2,3,4,"1,5,7",3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,"",4.895,17.327,19.744,3,1,1,5,2015,6,"The main issue we face in our area is the threat of gentrification vs. the reality of dilapidation. Without revitalization efforts by the city itself, gentrification will continue to escalate.","Thanks for the opportunity to share my opinions!",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",466,0,4302826,1,"",65804,NA
"1/9/18 14:49","1/9/18 14:54",0,100,296,1,"1/9/18 14:54","R_23U08lOMXuuNxlE",NA,"anonymous","EN",5.395,5.395,6.222,1,"Firefox","53","Windows NT 6.1","1920x1200",22802,1,2,101,4,NA,"1",1.483,1.483,2.607,1,1,NA,8,4,1,1,"1","4,6",1,2,3,3,3,1,1,2,1,2,2,"1,7",NA,NA,NA,NA,NA,2,2,2,2,1,NA,NA,NA,NA,NA,NA,6,1,3,1,"",1.466,1.466,2.421,1,1,1,5,2009,5,"My local government seems to react quickly to resolve issues.","None. ",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",296,0,1048205,1,"",22802,NA
"1/9/18 14:48","1/9/18 14:54",0,100,393,1,"1/9/18 14:54","R_6P9PAnGJwFrcUo1",NA,"anonymous","EN",9.83,13.596,14.591,3,"Safari iPhone","10","iPhone","320x568",44142,1,1,100,4,NA,"1",0.899,1.482,1.934,3,3,1,2,4,1,1,"1","6",3,3,4,3,4,2,3,2,2,4,4,"1,7",1,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,1,"",1.198,1.567,2.364,3,1,1,6,2016,16,"Very little is thriving.","Thanks so much.",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",393,0,2753452,1,"",44142,NA
"1/9/18 14:49","1/9/18 14:54",0,100,324,1,"1/9/18 14:55","R_O6ymhnsKO8Mfm01",NA,"anonymous","EN",0,0,10.415,0,"Firefox","57","Windows NT 10.0","1708x960",91335,1,2,100,6,NA,"3",2.201,2.201,3.14,1,1,NA,2,4,1,1,"4","4,6",3,4,4,2,3,1,1,2,1,2,2,"1,4,5,7",NA,NA,NA,NA,NA,1,3,1,1,1,NA,NA,NA,NA,NA,NA,5,1,3,2,"",1.453,1.453,3.784,1,1,3,5,2015,6,"none","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",324,1,9917391,1,"",91335,NA
"1/9/18 14:49","1/9/18 14:55",0,100,303,1,"1/9/18 14:55","R_BsPagwERbsTdcTn",NA,"anonymous","EN",0,0,8.764,0,"Firefox","57","Macintosh","2048x1152",53558,1,2,101,13,NA,"1",1.353,1.353,2.405,1,1,NA,8,4,1,4,"1","1",2,3,3,3,4,2,2,2,1,1,2,"1,4,5,9",NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,3,3,2,"",1.475,1.475,2.576,1,3,3,5,2013,5,"none","none",NA,NA,NA,NA,NA,NA,"Qual1741-0113MSAs",303,0,7070023,1,"",53558,NA
